No.,Date and time,FORCE [none] (32),Max [none] (28),TRAVEL [M] (3), DEPTH [none] (27),ROT COUNTER [pulses] (4),RPM [none] (11)
1943,2017-10-09 17:22:48.3,229.3,8.81,1.703,8.81,11,216
1944,2017-10-09 17:22:49.3,229.3,8.818,1.711,8.818,15,216
1945,2017-10-09 17:22:50.3,229.3,8.826,1.718,8.825,19,216
1946,2017-10-09 17:22:51.3,229.5,8.836,1.729,8.836,4,216
1947,2017-10-09 17:22:52.3,229.7,8.841,1.734,8.841,8,216
1948,2017-10-09 17:22:53.3,229.7,8.846,1.739,8.846,12,216
1949,2017-10-09 17:22:54.3,229.7,8.859,1.752,8.859,16,216
1950,2017-10-09 17:22:55.3,230.2,8.859,1.752,8.859,19,228
1951,2017-10-09 17:22:56.3,229.9,8.866,1.759,8.866,3,228
1952,2017-10-09 17:22:57.3,229.8,8.872,1.765,8.872,6,228
1953,2017-10-09 17:22:58.3,229.8,8.875,1.768,8.875,10,228
1954,2017-10-09 17:22:59.3,229.6,8.887,1.78,8.887,14,228
1955,2017-10-09 17:23:00.3,229.5,8.887,1.78,8.887,17,204
1956,2017-10-09 17:23:01.3,229.7,8.895,1.788,8.895,3,204
1957,2017-10-09 17:23:02.3,229.3,8.909,1.802,8.909,3,204
1958,2017-10-09 17:23:03.3,229.5,8.915,1.808,8.915,4,204
1959,2017-10-09 17:23:04.3,230.2,8.925,1.818,8.925,7,204
1960,2017-10-09 17:23:05.3,229.8,8.934,1.827,8.934,9,108
1961,2017-10-09 17:23:06.3,229.8,8.937,1.83,8.937,2,108
1962,2017-10-09 17:23:07.3,229.8,8.943,1.836,8.943,6,108
1963,2017-10-09 17:23:08.3,229.8,8.956,1.849,8.956,9,108
1964,2017-10-09 17:23:09.3,229.8,8.956,1.849,8.956,11,108
1965,2017-10-09 17:23:10.3,229.5,8.956,1.849,8.956,15,108
1966,2017-10-09 17:23:11.3,229.7,8.956,1.849,8.956,3,108
1967,2017-10-09 17:23:12.3,229.7,8.957,1.85,8.957,7,108
1968,2017-10-09 17:23:13.3,229.7,8.964,1.857,8.964,10,108
1969,2017-10-09 17:23:14.3,229.8,8.974,1.867,8.974,12,108
1970,2017-10-09 17:23:15.3,229.5,8.974,1.867,8.974,12,144
1971,2017-10-09 17:23:16.3,229.3,8.977,1.87,8.977,0,144
1972,2017-10-09 17:23:17.3,229.7,8.978,1.871,8.978,0,144
1973,2017-10-09 17:23:18.3,229.6,8.985,1.878,8.985,0,144
1974,2017-10-09 17:23:19.3,229.7,8.99,1.883,8.99,1,144
1975,2017-10-09 17:23:20.3,229.7,8.996,1.889,8.996,5,60
1976,2017-10-09 17:23:21.3,229.5,9.008,1.901,9.008,3,60
1977,2017-10-09 17:23:22.3,228.8,9.011,1.904,9.011,7,60
1978,2017-10-09 17:23:23.3,229.2,9.02,1.913,9.02,10,60
1979,2017-10-09 17:23:24.3,229.2,9.023,1.916,9.023,13,60
1980,2017-10-09 17:23:25.3,229,9.03,1.923,9.03,15,180
1981,2017-10-09 17:23:26.3,229.2,9.044,1.937,9.044,0,180
1982,2017-10-09 17:23:27.3,229.5,9.052,1.945,9.052,2,180
1983,2017-10-09 17:23:28.3,229,9.057,1.95,9.057,3,180
1984,2017-10-09 17:23:29.3,229,9.067,1.96,9.067,4,180
1985,2017-10-09 17:23:30.3,228.5,9.079,1.972,9.079,8,96
1986,2017-10-09 17:23:31.3,228.8,9.094,1.987,9.094,1,96
1987,2017-10-09 17:23:32.3,228.8,9.107,2,9.107,1,96
1988,2017-10-09 17:23:33.3,229,9.118,2.011,9.118,3,96
1989,2017-10-09 17:23:34.3,228.8,9.127,2.02,9.127,7,96
1990,2017-10-09 17:23:35.3,228.7,9.142,2.035,9.142,11,96
1991,2017-10-09 17:23:36.3,228.7,9.155,2.048,9.155,3,96
1992,2017-10-09 17:23:37.3,228.8,9.157,2.05,9.157,7,96
1993,2017-10-09 17:23:38.3,228.8,9.164,2.057,9.164,11,96
1994,2017-10-09 17:23:39.3,228.8,9.172,2.065,9.172,12,96
1995,2017-10-09 17:23:40.3,229,9.188,2.081,9.188,14,168
1996,2017-10-09 17:23:41.3,228.8,9.198,2.091,9.198,3,168
1997,2017-10-09 17:23:42.3,229.1,9.215,2.108,9.215,6,168
1998,2017-10-09 17:23:43.3,229.1,9.215,2.108,9.215,8,168
1999,2017-10-09 17:23:44.3,229.2,9.227,2.12,9.227,11,168
2000,2017-10-09 17:23:45.3,229.2,9.229,2.122,9.229,15,168
2001,2017-10-09 17:23:46.3,228.8,9.241,2.134,9.241,3,168
2002,2017-10-09 17:23:47.3,228.8,9.258,2.151,9.258,6,168
2003,2017-10-09 17:23:48.3,228.8,9.273,2.166,9.273,10,168
2004,2017-10-09 17:23:49.3,228.7,9.297,2.19,9.297,11,168
2005,2017-10-09 17:23:50.3,228.7,9.3,2.193,9.3,14,168
2006,2017-10-09 17:23:51.3,229,9.313,2.206,9.313,3,168
2007,2017-10-09 17:23:52.3,228.8,9.332,2.225,9.332,7,168
2008,2017-10-09 17:23:53.3,228.8,9.332,2.225,9.332,9,168
2009,2017-10-09 17:23:54.3,228.5,9.332,2.198,9.305,9,168
2010,2017-10-09 17:23:55.3,229,9.332,2.103,9.21,9,108
2011,2017-10-09 17:23:56.3,228.8,9.332,2.103,9.21,0,108
2012,2017-10-09 17:23:57.3,228.8,9.332,2.103,9.21,0,108
2013,2017-10-09 17:23:58.3,228.8,9.332,2.103,9.21,0,108
2014,2017-10-09 17:23:59.3,228.8,9.332,2.103,9.21,0,108
2015,2017-10-09 17:24:00.3,228.8,9.332,2.086,9.193,0,108
